  212.7200    74.2200    63.9200     0.0000     0.0000     0.0000 
   74.2200   206.9000    62.9200     0.0000     0.0000     0.0000 
   63.9200    62.9200   289.7100     0.0000     0.0000     0.0000 
    0.0000     0.0000     0.0000    77.9720     0.0000     0.0000 
    0.0000     0.0000     0.0000     0.0000    79.1600     0.0000 
    0.0000     0.0000     0.0000     0.0000     0.0000    68.5320 
