        655     0.01351    -0.03264     0.07805 
        645       0.018    -0.04227     0.09269 
        635     0.02326    -0.05354      0.1115 
        625     0.02943    -0.06677      0.1353 
        615     0.03668    -0.08238       0.165 
        605     0.04521     -0.1008      0.2018 
    594.117     0.05621     -0.1252       0.254 
    582.353     0.07091     -0.1582      0.3277 
    570.589     0.08931     -0.1996      0.4208 
    558.823      0.1123     -0.2516      0.5383 
    547.059      0.1409     -0.3164      0.6858 
    535.294      0.1764     -0.3969      0.8705 
    523.529      0.2202     -0.4968       1.101 
    511.764      0.2742       -0.62       1.388 
        500      0.3403     -0.7715       1.743 
    488.236       0.421     -0.9571       2.182 
     476.47      0.5191      -1.183       2.722 
    464.706      0.6378      -1.458       3.384 
    452.942      0.7807       -1.79       4.193 
    441.176      0.9518       -2.19       5.176 
    429.411       1.156      -2.668       6.368 
    417.647       1.397      -3.237       7.804 
    405.883       1.681       -3.91       9.529 
    397.429       1.847      -4.538       12.42 
    392.286       2.071      -5.114       13.98 
    387.142       2.306      -5.616       14.71 
        382       2.549      -6.158       15.73 
    376.857         2.8      -6.712       16.79 
    371.714       3.059      -7.289       17.96 
    366.572       3.325      -7.885       19.23 
    361.429         3.6      -8.501       20.61 
    356.285       3.882       -9.14        22.1 
    351.143       4.172      -9.798        23.7 
        346       4.469      -10.48       25.43 
    340.857       4.774      -11.18       27.28 
    335.715       5.086      -11.91       29.25 
    330.572       5.405      -12.66       31.36 
    325.428        5.73      -13.43        33.6 
    320.285       6.062      -14.22       35.98 
    315.143       6.399      -15.04       38.51 
        310        6.74      -15.87       41.18 
    304.858       7.085      -16.73          44 
    299.715       7.433       -17.6       46.97 
    294.571       7.782      -18.49       50.09 
    289.428       8.132      -19.38       53.36 
    284.286       8.479       -20.3       56.79 
    279.142       8.823      -21.22       60.37 
        274       9.162      -22.14        64.1 
    268.858       9.492      -23.06       67.97 
    263.714       9.812      -23.98       71.99 
    258.571       10.12      -24.89       76.14 
    253.429       10.41      -25.78       80.42 
    248.285       10.68      -26.65       84.82 
    243.142       10.92      -27.49       89.33 
        238       11.14      -28.28       93.93 
    232.857       11.33      -29.03       98.61 
    227.714       11.48      -29.72       103.3 
    222.572       11.58      -30.34       108.1 
    217.408       11.58      -32.84       134.4 
    212.223        12.3       -35.9       150.1 
    207.037       12.97       -37.3       151.1 
    201.851       13.51      -38.76       155.5 
    196.666       13.93       -39.9       159.2 
    191.481       14.22       -40.8       163.3 
    186.296       14.39      -41.43       167.3 
    181.111       14.41      -41.78       171.4 
    175.926        14.3      -41.83       175.4 
     170.74       14.05      -41.58       179.3 
    165.555       13.66      -41.02         183 
     160.37       13.12      -40.14       186.5 
    155.185       12.46      -38.94       189.6 
        150       11.65      -37.42       192.3 
    144.814       10.73      -35.56       194.6 
    139.629       9.701      -33.39       196.3 
    134.444       8.576       -30.9       197.4 
    129.259       7.378      -28.11       197.7 
    124.074       6.133      -25.04       197.2 
    118.889       4.874      -21.71       195.8 
    113.704       3.643      -18.15       193.5 
    108.519       2.487      -14.43       190.1 
    103.334       1.467      -10.58       185.6 
    98.1487      0.6547        -6.7       179.8 
    92.9629      0.1358      -2.863       172.9 
    87.7776     0.01274      0.8127       164.7 
    82.5926      0.4065       4.191       155.2 
    70.7283       4.252       9.986       121.4 
    52.1856       23.86       6.297       69.09 
    33.6428        72.8      -21.67       26.35 
    22.0288       106.8      -39.78        11.9 
    17.3432       129.4      -60.86       5.333 
