        655      0.2188     -0.5637       1.466 
        645      0.2703     -0.6787       1.624 
        635      0.3266     -0.8043       1.813 
        625       0.388     -0.9413       2.037 
        615      0.4548      -1.091       2.299 
        605      0.5275      -1.255       2.602 
    594.117      0.6135      -1.455       3.016 
    582.353       0.718      -1.705       3.566 
    570.589      0.8374      -1.991       4.209 
    558.823      0.9735       -2.32       4.956 
    547.059       1.128      -2.696       5.822 
    535.294       1.303      -3.123       6.822 
    523.529       1.501      -3.609       7.974 
    511.764       1.723      -4.159       9.295 
        500       1.972      -4.778       10.81 
    488.236       2.249      -5.474       12.53 
     476.47       2.557      -6.252       14.48 
    464.706       2.897      -7.118       16.69 
    452.942       3.271      -8.078       19.19 
    441.176       3.679      -9.135       21.98 
    429.411       4.121      -10.29       25.11 
    417.647       4.597      -11.56       28.59 
    405.883       5.105      -12.92       32.45 
    397.429       5.276      -14.18       40.21 
    392.286       5.669      -15.37       44.04 
    387.142       6.067      -16.27       45.03 
        382       6.459      -17.22       46.74 
    376.857       6.845      -18.14       48.38 
    371.714       7.225      -19.06       50.16 
    366.572       7.596      -19.97       52.02 
    361.429       7.958      -20.86       53.97 
    356.285       8.309      -21.74       56.02 
    351.143       8.649       -22.6       58.15 
        346       8.975      -23.45       60.37 
    340.857       9.287      -24.27       62.67 
    335.715       9.583      -25.06       65.04 
    330.572       9.861      -25.83       67.49 
    325.428       10.12      -26.57       70.01 
    320.285       10.36      -27.27       72.59 
    315.143       10.58      -27.94       75.24 
        310       10.78      -28.56       77.93 
    304.858       10.95      -29.15       80.67 
    299.715       11.09      -29.68       83.45 
    294.571       11.21      -30.17       86.26 
    289.428        11.3       -30.6        89.1 
    284.286       11.35      -30.98       91.94 
    279.142       11.38      -31.28       94.79 
        274       11.37      -31.53       97.64 
    268.858       11.32       -31.7       100.5 
    263.714       11.24       -31.8       103.3 
    258.571       11.12      -31.81         106 
    253.429       10.96      -31.74       108.7 
    248.285       10.76      -31.58       111.3 
    243.142       10.52      -31.33       113.8 
        238       10.24      -30.98       116.3 
    232.857       9.917      -30.53       118.6 
    227.714       9.551      -29.96       120.7 
    222.572       9.144       -29.3       122.7 
    217.408       8.631      -30.52       148.8 
    212.223       8.602      -31.86       162.3 
    207.037       8.512      -31.44       159.4 
    201.851       8.326      -31.11         160 
    196.666       8.056      -30.47       159.5 
    191.481       7.704      -29.63       159.1 
    186.296       7.276      -28.57       158.6 
    181.111       6.777       -27.3       157.9 
    175.926       6.216      -25.83         157 
     170.74       5.601      -24.17       155.8 
    165.555       4.945      -22.33       154.4 
     160.37        4.26      -20.32       152.8 
    155.185       3.561      -18.16       150.8 
        150       2.865      -15.88       148.4 
    144.814       2.191      -13.49       145.8 
    139.629       1.561      -11.02       142.7 
    134.444      0.9995      -8.495       139.2 
    129.259      0.5339      -5.955       135.3 
    124.074      0.1951      -3.435         131 
    118.889     0.01748     -0.9746       126.3 
    113.704     0.03936       1.376       121.1 
    108.519      0.3034       3.566       115.4 
    103.334      0.8569       5.535       109.3 
    98.1487       1.752       7.218       102.9 
    92.9629       3.048        8.54       95.96 
    87.7776       4.809        9.42       88.69 
    82.5926       7.105       9.768        81.1 
    70.7283       15.01       8.151       58.72 
    52.1856       37.03      -5.464       29.58 
    33.6428       75.88      -32.65       9.672 
    22.0288       94.86      -42.81       3.923 
    17.3432         109      -56.85       1.666 
