        655    0.003788   -0.008992     0.02097 
        645    0.005196    -0.01198     0.02564 
        635    0.006893    -0.01558     0.03182 
        625    0.008945    -0.01994     0.03985 
        615     0.01143    -0.02524     0.05017 
        605     0.01445    -0.03171     0.06329 
    594.117     0.01849    -0.04052     0.08235 
    582.353     0.02408    -0.05289      0.1099 
    570.589     0.03135      -0.069       0.146 
    558.823     0.04075    -0.08991       0.193 
    547.059     0.05289     -0.1169      0.2541 
    535.294     0.06849     -0.1517      0.3331 
    523.529     0.08846     -0.1963      0.4351 
    511.764      0.1139     -0.2534      0.5662 
        500      0.1463      -0.326      0.7342 
    488.236      0.1871      -0.418      0.9487 
     476.47      0.2386     -0.5342       1.222 
    464.706      0.3032     -0.6803       1.568 
    452.942      0.3837      -0.863       2.004 
    441.176      0.4836      -1.091       2.553 
    429.411       0.607      -1.373        3.24 
    417.647      0.7587       -1.72       4.097 
    405.883      0.9439      -2.146        5.16 
    397.429       1.073      -2.604       7.193 
    392.286       1.223       -2.93       7.728 
    387.142       1.382      -3.273       8.331 
        382       1.549      -3.634       9.004 
    376.857       1.724      -4.015       9.752 
    371.714       1.908      -4.416       10.58 
    366.572       2.101      -4.839       11.49 
    361.429       2.304      -5.284       12.49 
    356.285       2.517      -5.754       13.59 
    351.143        2.74      -6.248       14.79 
        346       2.974      -6.769       16.09 
    340.857       3.219      -7.319       17.51 
    335.715       3.476      -7.898       19.05 
    330.572       3.745      -8.507       20.71 
    325.428       4.026      -9.149        22.5 
    320.285        4.32      -9.823       24.43 
    315.143       4.627      -10.53       26.51 
        310       4.946      -11.28       28.75 
    304.858       5.278      -12.05       31.14 
    299.715       5.623      -12.87        33.7 
    294.571        5.98      -13.72       36.43 
    289.428       6.349      -14.61       39.34 
    284.286       6.729      -15.53       42.45 
    279.142        7.12      -16.49       45.74 
        274        7.52      -17.49       49.23 
    268.858       7.928      -18.51       52.91 
    263.714       8.342      -19.57       56.81 
    258.571       8.761      -20.65       60.91 
    253.429       9.183      -21.76       65.22 
    248.285       9.604      -22.88       69.74 
    243.142       10.02      -24.03       74.47 
        238       10.43      -25.17       79.39 
    232.857       10.83      -26.33       84.52 
    227.714       11.22      -27.47       89.83 
    222.572       11.58       -28.6       95.33 
    217.408       12.03      -34.38       126.2 
    212.223       13.04      -36.83       130.8 
    207.037       13.96       -39.1       135.9 
    201.851       14.79      -41.16       141.3 
    196.666        15.5         -43       147.1 
    191.481       16.09       -44.6       153.1 
    186.296       16.56      -45.95       159.4 
    181.111       16.88      -47.02       165.8 
    175.926       17.07       -47.8       172.4 
     170.74       17.11      -48.27         179 
    165.555       16.99      -48.43       185.7 
     160.37       16.71      -48.24       192.2 
    155.185       16.28       -47.7       198.6 
        150       15.68       -46.8       204.7 
    144.814       14.92       -45.5       210.5 
    139.629          14      -43.83       215.7 
    134.444       12.93      -41.77       220.4 
    129.259       11.73       -39.3       224.4 
    124.074        10.4      -36.44       227.5 
    118.889       8.968      -33.19       229.7 
    113.704        7.47      -29.58       230.7 
    108.519       5.942      -25.63       230.5 
    103.334       4.433      -21.38       228.8 
    98.1487       3.007      -16.88       225.7 
    92.9629       1.743      -12.23       220.8 
    87.7776      0.7422      -7.518       214.2 
    82.5926      0.1253      -2.875       205.7 
    70.7283        1.15       6.788       167.9 
    52.1856       15.95       11.02       108.9 
    33.6428       63.51      -18.13       38.34 
    22.0288       105.6      -32.75       14.64 
    17.3432       132.5       -56.9       6.285 
