        635   2.798e-11  -6.067e-11   1.288e-10 
    583.333   9.343e-10  -1.935e-09   4.249e-09 
        550   7.999e-09  -1.663e-08   3.643e-08 
    516.667   6.459e-08  -1.345e-07    2.97e-07 
    483.333   4.905e-07  -1.023e-06   2.289e-06 
        450   3.492e-06  -7.293e-06   1.659e-05 
    416.667   2.321e-05  -4.858e-05   0.0001126 
     388.75   0.0001187  -0.0002527   0.0005843 
     366.25   0.0004017  -0.0008281    0.001903 
     343.75    0.001242   -0.002544    0.006173 
     321.25    0.003756   -0.007695     0.01937 
     298.75     0.01116    -0.02291     0.05907 
     276.25     0.03248     -0.0668      0.1755 
     253.75     0.09208       -0.19      0.5083 
     231.25      0.2533     -0.5253       1.433 
        206      0.8855      -1.963       4.995 
        178       2.596      -5.597        15.7 
        150       6.369       -13.9       45.85 
        122       13.94      -31.38       119.7 
         94       24.97       -59.9       272.2 
       66.1       24.43      -71.35       470.8 
    38.2999      0.1471       4.118       439.2 
    19.7002       116.2       35.44       175.7 
    8.99987       335.7      -136.6       48.85 
    1.49998      0.8628       12.88        1267 
