        635     0.02166    -0.04977      0.1033 
    583.333       0.065     -0.1448      0.2991 
        550       0.125     -0.2801       0.604 
    516.667       0.236     -0.5323       1.184 
    483.333      0.4356     -0.9895       2.257 
        450      0.7824      -1.792       4.188 
    416.667       1.362      -3.148       7.558 
     388.75       2.171      -5.278       13.79 
     366.25       3.257      -7.682       18.54 
     343.75       4.506      -10.51       25.32 
     321.25       5.917       -13.8       34.51 
     298.75       7.466      -17.56       46.48 
     276.25       9.085      -21.72       61.49 
     253.75       10.64      -26.05       79.59 
     231.25        11.9      -30.12       100.4 
        206       14.07      -41.44       151.7 
        178       15.45      -46.03       176.9 
        150       12.73      -41.47       200.1 
        122        6.54      -27.17       209.8 
         94      0.4879      -5.893       191.6 
       66.1       5.706       10.82       125.7 
    38.2999       51.19      -11.02       41.87 
    19.7002       113.6       -45.6       7.116 
    8.99987       156.6      -100.9       1.426 
    1.49998   0.0004076     0.07406       495.2 
