    419.688    0.163738   -0.371063      0.8823 
    418.461    0.167557   -0.379831    0.903992 
    416.667    0.173295   -0.393011     0.93665 
    414.872     0.17921   -0.406604      0.9704 
    413.646    0.183355    -0.41613     0.99409 
    413.021    0.185503   -0.421072     1.00639 
    411.795     0.18978   -0.430918     1.03091 
        410    0.196204   -0.445708     1.06781 
    408.205    0.202823   -0.460948     1.10592 
    406.979    0.207458    -0.47162     1.13265 
    406.354     0.20986   -0.477153     1.14653 
    405.127    0.214637   -0.488171     1.17417 
    403.333    0.221811   -0.504721     1.21577 
    401.539    0.229198   -0.521772     1.25872 
    400.312    0.234369   -0.533711     1.28885 
    399.719    0.226035    -0.55261     1.56413 
    398.615    0.232967   -0.567622     1.58733 
        397    0.243264   -0.589909     1.62247 
    395.385    0.253734    -0.61256       1.659 
    394.281    0.260985   -0.628237     1.68476 
    393.719    0.264716   -0.636306     1.69818 
    392.616    0.272089   -0.652256     1.72499 
        391    0.283035   -0.675933     1.76548 
    389.385    0.294158   -0.699993     1.80746 
    388.282    0.301857   -0.716643       1.837 
    387.719    0.305818     -0.7252     1.85234 
    386.616    0.313643   -0.742104     1.88294 
        385    0.325256   -0.767229      1.9291 
    383.384    0.337051   -0.792803     1.97692 
    382.281    0.345213   -0.810527     2.01054 
    381.718    0.349411   -0.819644       2.028 
    380.615    0.357705   -0.837639     2.06276 
        379    0.370008   -0.864352     2.11506 
    377.384    0.382503   -0.891498     2.16907 
    376.281    0.391147   -0.910287     2.20695 
    375.719    0.395593   -0.919958      2.2266 
    374.615    0.404374   -0.939077     2.26576 
        373      0.4174   -0.967461      2.3246 
    371.385    0.430626   -0.996309     2.38527 
    370.281    0.439775    -1.01628     2.42777 
    369.719     0.44448    -1.02656     2.44981 
    368.616    0.453773    -1.04688     2.49367 
        367    0.467558    -1.07705     2.55952 
    365.385    0.481553    -1.10772     2.62733 
    364.282    0.491233    -1.12894     2.67478 
    363.719    0.496211    -1.13985     2.69934 
    362.616    0.506043     -1.1614     2.74819 
        361    0.520625    -1.19344     2.82151 
    359.384    0.535427    -1.22608     2.89699 
    358.281    0.545665    -1.24871     2.94982 
    357.718     0.55093    -1.26035     2.97716 
    356.615    0.561327    -1.28333     3.03148 
        355    0.576746    -1.31744     3.11288 
    353.384    0.592398    -1.35211     3.19652 
