    419.688           0           0           0 
    418.461           0           0           0 
    416.667           0           0           0 
    414.872           0           0           0 
    413.646           0           0           0 
    413.021           0           0           0 
    411.795           0           0           0 
        410           0           0           0 
    408.205           0           0           0 
    406.979           0           0           0 
    406.354           0           0           0 
    405.127           0           0           0 
    403.333           0           0           0 
    401.539           0           0           0 
    400.312           0           0           0 
    399.719           0           0           0 
    398.615           0           0           0 
        397           0           0           0 
    395.385           0           0           0 
    394.281           0           0           0 
    393.719           0           0           0 
    392.616           0           0           0 
        391           0           0           0 
    389.385           0           0           0 
    388.282           0           0           0 
    387.719           0           0           0 
    386.616           0           0           0 
        385           0           0           0 
    383.384           0           0           0 
    382.281           0           0           0 
    381.718           0           0           0 
    380.615           0           0           0 
        379           0           0           0 
    377.384           0           0           0 
    376.281           0           0           0 
    375.719           0           0           0 
    374.615           0           0           0 
        373           0           0           0 
    371.385           0           0           0 
    370.281           0           0           0 
    369.719           0           0           0 
    368.616           0           0           0 
        367           0           0           0 
    365.385           0           0           0 
    364.282           0           0           0 
    363.719           0           0           0 
    362.616           0           0           0 
        361           0           0           0 
    359.384           0           0           0 
    358.281           0           0           0 
    357.718           0           0           0 
    356.615           0           0           0 
        355           0           0           0 
    353.384           0           0           0 
    352.281           0           0           0 
    351.719           0           0           0 
    350.615           0           0           0 
        349           0           0           0 
    347.385           0           0           0 
    346.281           0           0           0 
    345.719           0           0           0 
    344.616           0           0           0 
        343           0           0           0 
    341.385           0           0           0 
    340.282           0           0           0 
    339.719           0           0           0 
    338.616           0           0           0 
        337           0           0           0 
    335.384           0           0           0 
    334.281           0           0           0 
    333.718           0           0           0 
    332.615           0           0           0 
        331           0           0           0 
    329.384           0           0           0 
    328.281           0           0           0 
    327.719           0           0           0 
    326.615           0           0           0 
        325           0           0           0 
    323.385           0           0           0 
    322.281           0           0           0 
    321.719           0           0           0 
    320.616           0           0           0 
        319           0           0           0 
    317.385           0           0           0 
    316.282           0           0           0 
    315.719     4.99606     5.45242     4.46629 
    314.616     7.42121     8.34821     3.37964 
        313     3.90307     8.53924     3.38486 
    311.384     4.00014     1.95017     2.44297 
    310.281     1.30809      9.1762     4.13042 
    309.718     2.04869    -4.85008     4.04864 
    308.615     1.28506    -1.61315     2.64584 
        307     5.28223     1.40182     6.14461 
    305.384     8.19552      3.2874     3.71533 
    304.281      1.3438    -4.54381     6.10706 
    303.719      1.3834    -1.98688     1.55574 
    302.615     1.40092    -1.89943     1.65803 
        301     1.42548    -1.92395     1.94434 
    299.385     1.46303    -2.14464     2.45092 
    298.281     1.50475    -2.41969     2.97173 
    297.719     1.53286    -2.48942     3.24643 
    296.615     1.59617    -2.47511     3.69495 
        295      1.7065    -2.62489     4.37527 
    293.385     1.83724    -2.99446     5.10986 
    292.281     1.93789    -3.38506     5.66272 
    291.719     1.99306    -3.51274     6.02525 
    290.616     2.11487    -3.61017     6.85248 
        289      2.3251    -3.94309     8.04781 
    287.385     2.56848    -4.52317     9.23707 
    286.282     2.75041    -5.07506     1.00593 
    285.719     2.84787    -5.28909     1.06125 
    284.616     3.05925     -5.5642     1.19492 
        283     3.41809    -6.18858     1.39156 
    281.384     3.83072    -7.10264     1.59075 
    280.281     4.13968    -7.90987     1.72976 
    279.718     4.30553    -8.26247     1.81876 
    278.615     4.66085    -8.82666     2.02964 
        277     5.25658    -9.92537     2.34885 
    275.384     5.93955    -1.13818     2.68327 
    274.281     6.45372    -1.26027     2.92268 
    273.719     6.73111    -1.31804     3.06823 
    272.615     7.32081    -1.42161     3.40192 
        271     8.30111    -1.60894     3.91991 
    269.385     9.42313    -1.84316     4.47835 
    268.281     1.02717    -2.03283     4.88689 
    267.719     1.07314    -2.12736     5.12592 
    266.616     1.17038    -2.30802     5.65861 
        265     1.33113    -2.62192     6.50103 
