  5.0   0.0  0.7273177 -0.6863009  133.338 0.25077
  5.0   2.0  0.7284098 -0.6851417  133.247 0.25141
  5.0   4.0  0.7294430 -0.6840417  133.160 0.25208
  5.0   6.0  0.7304154 -0.6830031  133.079 0.25277
  5.0   8.0  0.7313270 -0.6820270  133.002 0.25347
  5.0  10.0  0.7321769 -0.6811145  132.931 0.25420
  5.0  12.0  0.7329647 -0.6802667  132.864 0.25495
  5.0  14.0  0.7336899 -0.6794845  132.803 0.25571
  5.0  16.0  0.7343523 -0.6787686  132.747 0.25650
  5.0  18.0  0.7349516 -0.6781195  132.697 0.25729
  5.0  20.0  0.7354880 -0.6775378  132.652 0.25811
  5.0  22.0  0.7359608 -0.6770241  132.612 0.25894
  5.0  24.0  0.7363712 -0.6765778  132.577 0.25978
  5.0  26.0  0.7367190 -0.6761990  132.547 0.26063
  5.0  28.0  0.7370047 -0.6758876  132.523 0.26150
  5.0  30.0  0.7372288 -0.6756431  132.504 0.26238
  5.0  32.0  0.7373920 -0.6754651  132.490 0.26326
  5.0  34.0  0.7374948 -0.6753528  132.482 0.26416
  5.0  36.0  0.7375381 -0.6753056  132.478 0.26506
  5.0  38.0  0.7375227 -0.6753223  132.479 0.26596
  5.0  40.0  0.7374497 -0.6754021  132.485 0.26687
  5.0  42.0  0.7373200 -0.6755436  132.496 0.26779
  5.0  44.0  0.7371348 -0.6757458  132.512 0.26871
  5.0  46.0  0.7368951 -0.6760071  132.532 0.26962
  5.0  48.0  0.7366022 -0.6763262  132.557 0.27054
  5.0  50.0  0.7362574 -0.6767015  132.586 0.27146
  5.0  52.0  0.7358686 -0.6771244  132.619 0.27237
  5.0  54.0  0.7354245 -0.6776067  132.657 0.27329
  5.0  56.0  0.7349326 -0.6781402  132.698 0.27419
  5.0  58.0  0.7343942 -0.6787232  132.744 0.27509
  5.0  60.0  0.7338109 -0.6793538  132.793 0.27599
  5.0  62.0  0.7331840 -0.6800303  132.846 0.27687
  5.0  64.0  0.7325152 -0.6807507  132.902 0.27775
  5.0  66.0  0.7318059 -0.6815131  132.962 0.27861
  5.0  68.0  0.7310576 -0.6823157  133.025 0.27947
  5.0  70.0  0.7302778 -0.6831503  133.090 0.28031
  5.0  72.0  0.7294554 -0.6840284  133.159 0.28113
  5.0  74.0  0.7285985 -0.6849410  133.231 0.28195
  5.0  76.0  0.7277087 -0.6858863  133.305 0.28274
  5.0  78.0  0.7267875 -0.6868624  133.382 0.28352
  5.0  80.0  0.7258362 -0.6878676  133.462 0.28428
  5.0  82.0  0.7248564 -0.6889000  133.543 0.28503
  5.0  84.0  0.7238494 -0.6899580  133.627 0.28575
  5.0  86.0  0.7228166 -0.6910399  133.712 0.28645
  5.0  88.0  0.7217593 -0.6921441  133.800 0.28713
  5.0  90.0  0.7206790 -0.6932689  133.889 0.28779
  5.0  92.0  0.7195762 -0.6944135  133.980 0.28842
  5.0  94.0  0.7184536 -0.6955749  134.073 0.28903
  5.0  96.0  0.7173115 -0.6967527  134.167 0.28962
  5.0  98.0  0.7161510 -0.6979454  134.262 0.29018
  5.0 100.0  0.7149734 -0.6991517  134.359 0.29071
  5.0 102.0  0.7137796 -0.7003704  134.457 0.29122
  5.0 104.0  0.7125706 -0.7016004  134.556 0.29170
  5.0 106.0  0.7113475 -0.7028404  134.655 0.29215
  5.0 108.0  0.7101113 -0.7040895  134.756 0.29257
  5.0 110.0  0.7088627 -0.7053465  134.858 0.29296
  5.0 112.0  0.7076033 -0.7066099  134.960 0.29332
  5.0 114.0  0.7063330 -0.7078798  135.063 0.29366
  5.0 116.0  0.7050527 -0.7091549  135.166 0.29396
  5.0 118.0  0.7037635 -0.7104343  135.270 0.29423
  5.0 120.0  0.7024659 -0.7117174  135.375 0.29447
  5.0 122.0  0.7011607 -0.7130033  135.480 0.29468
  5.0 124.0  0.6998484 -0.7142914  135.585 0.29486
