        655     0.03614    -0.08949      0.2178 
        645     0.04684     -0.1129      0.2521 
        635     0.05912     -0.1397      0.2951 
        625     0.07318     -0.1704      0.3482 
        615      0.0893     -0.2058      0.4129 
        605      0.1078     -0.2466      0.4913 
    594.117       0.131     -0.2991      0.6006 
    582.353       0.161     -0.3683      0.7515 
    570.589      0.1975     -0.4528      0.9372 
    558.823      0.2418     -0.5556       1.165 
    547.059      0.2952     -0.6801       1.443 
    535.294      0.3595     -0.8308       1.782 
    523.529      0.4367      -1.012       2.194 
    511.764      0.5291       -1.23       2.692 
        500       0.639      -1.491       3.294 
    488.236      0.7694      -1.802       4.017 
     476.47      0.9235      -2.172       4.882 
    464.706       1.105      -2.608       5.916 
    452.942       1.316      -3.123       7.146 
    441.176       1.563      -3.723       8.594 
    429.411       1.848       -4.43       10.34 
    417.647       2.174       -5.22       12.21 
    405.883       2.557        -6.3        15.5 
    397.429       2.821       -7.35       19.98 
    392.286       3.117      -8.008       20.95 
    387.142       3.418      -8.696       22.02 
        382       3.723      -9.393       23.18 
    376.857       4.032       -10.1       24.43 
    371.714       4.344      -10.83       25.85 
    366.572       4.658      -11.53       27.09 
    361.429        4.98      -12.45       29.82 
    356.285       5.346      -13.48       32.73 
    351.143       5.719      -14.31       34.19 
        346        6.09       -15.2       36.14 
    340.857       6.458      -16.07       38.11 
    335.715       6.824      -16.96       40.22 
    330.572       7.185      -17.85       42.46 
    325.428       7.541      -18.73       44.78 
    320.285       7.891      -19.63       47.37 
    315.143       8.229      -20.45       49.48 
        310       8.571      -21.67       54.61 
    304.858       8.987      -23.07       60.02 
    299.715         9.4      -24.04       62.26 
    294.571       9.789      -25.09       65.37 
    289.428       10.16       -26.1       68.56 
    284.286        10.5      -26.99       71.25 
    279.142       10.83      -28.27        77.3 
        274       11.22      -29.72       83.59 
    268.858       11.59      -30.67       86.33 
    263.714       11.91      -31.66          90 
    258.571        12.2      -32.56       93.69 
    253.429       12.43      -33.31       96.83 
    248.285       12.62      -34.36       103.2 
    243.142       12.84      -35.48       109.7 
        238       13.02      -36.13       112.9 
    232.857       13.11      -36.64       116.2 
    227.714       13.16      -37.43       122.9 
    222.572       13.22      -38.33       130.3 
    217.408       13.02      -38.98       138.7 
    212.223       13.15      -40.66       149.7 
    207.037       13.37      -42.11       159.9 
    201.851       13.48      -42.57       161.4 
    196.666       13.46      -42.68       162.9 
    191.481       13.34      -43.51       173.8 
    186.296        13.3      -44.49       184.9 
    181.111       13.13      -44.19       185.3 
    175.926       12.81      -43.54       185.8 
     170.74       12.37      -43.45       195.9 
    165.555       11.97      -43.41       205.9 
     160.37       11.44      -42.11       204.9 
    155.185       10.75      -40.41         204 
        150       9.943      -39.09       212.1 
    144.814       9.166      -37.72       220.1 
    139.629       8.281       -35.2       216.7 
    134.444       7.282      -32.45       215.3 
    129.259       6.204      -29.29       212.8 
    124.074       5.079      -25.82         210 
    118.889       3.944      -22.04       205.7 
    113.704       2.852      -18.17       203.8 
    108.519       1.837      -13.65       188.4 
    103.334      0.9203      -8.969       173.9 
    98.1487      0.2775      -4.651       168.9 
    92.9629    0.004057     -0.5279       164.1 
    87.7776       0.194        3.23       144.3 
    82.5926       1.043       6.427       124.4 
    70.7283        6.48       11.26        96.2 
    52.1856       29.33       4.063       52.53 
    33.6428       79.72      -25.53       19.79 
    22.0288       110.8      -34.73        13.2 
    17.3432       130.7      -50.34        10.6 
