        655           0           0           0 
        645           0           0           0 
        635           0           0           0 
        625           0           0           0 
        615           0           0           0 
        605           0           0           0 
    594.117           0           0           0 
    582.353           0           0           0 
    570.589           0           0           0 
    558.823           0           0           0 
    547.059           0           0           0 
    535.294           0           0           0 
    523.529           0           0           0 
    511.764           0           0           0 
        500   2.243e-12  -2.729e-11   7.506e-11 
    488.236   1.991e-11  -4.079e-11   9.051e-11 
     476.47   5.686e-11   -1.17e-10   2.592e-10 
    464.706   1.612e-10  -3.325e-10   7.349e-10 
    452.942   4.519e-10   -9.33e-10   2.065e-09 
    441.176    1.25e-09  -2.584e-09   5.736e-09 
    429.411   3.419e-09  -7.083e-09   1.581e-08 
    417.647   9.176e-09    -1.9e-08   4.249e-08 
    405.883   2.479e-08  -5.218e-08   1.205e-07 
    397.429   5.244e-08  -1.132e-07   2.658e-07 
    392.286   8.422e-08  -1.774e-07   3.902e-07 
    387.142   1.298e-07  -2.697e-07   5.839e-07 
        382    1.96e-07  -4.041e-07     8.8e-07 
    376.857   2.927e-07  -6.007e-07   1.327e-06 
    371.714   4.349e-07  -8.911e-07   2.003e-06 
    366.572    6.43e-07  -1.314e-06   2.983e-06 
    361.429   9.547e-07  -1.971e-06    4.64e-06 
    356.285    1.45e-06  -3.003e-06   7.091e-06 
    351.143    2.17e-06  -4.455e-06   1.037e-05 
        346   3.209e-06  -6.575e-06   1.537e-05 
    340.857   4.719e-06  -9.653e-06   2.272e-05 
    335.715   6.912e-06  -1.414e-05   3.355e-05 
    330.572    1.01e-05  -2.066e-05   4.944e-05 
    325.428   1.472e-05  -3.013e-05   7.261e-05 
    320.285   2.142e-05  -4.392e-05   0.0001067 
    315.143   3.104e-05  -6.361e-05   0.0001546 
        310   4.521e-05   -9.39e-05   0.0002356 
    304.858   6.762e-05  -0.0001411   0.0003524 
    299.715   9.936e-05  -0.0002054   0.0005016 
    294.571   0.0001439  -0.0002969   0.0007254 
    289.428   0.0002068  -0.0004263    0.001048 
    284.286   0.0002953  -0.0006076    0.001499 
    279.142   0.0004222  -0.0008779    0.002232 
        274   0.0006158   -0.001285    0.003271 
    268.858    0.000885   -0.001834    0.004603 
    263.714    0.001256   -0.002599    0.006554 
    258.571     0.00177   -0.003663    0.009313 
    253.429    0.002479   -0.005127     0.01313 
    248.285    0.003471    -0.00724     0.01901 
    243.142    0.004926    -0.01031      0.0272 
        238    0.006906    -0.01441     0.03778 
    232.857    0.009568    -0.01994     0.05252 
    227.714     0.01321    -0.02777     0.07492 
    222.572     0.01848    -0.03902       0.106 
    217.408     0.02545    -0.05416      0.1488 
    212.223     0.03601    -0.07727      0.2142 
    207.037      0.0516     -0.1104      0.3022 
    201.851     0.07176     -0.1515      0.4074 
    196.666     0.09733     -0.2039      0.5514 
    191.481      0.1313     -0.2782      0.7875 
    186.296      0.1817     -0.3858       1.104 
    181.111      0.2461      -0.516       1.466 
    175.926      0.3262     -0.6799       1.956 
     170.74      0.4309     -0.9072       2.736 
    165.555      0.5837       -1.23       3.762 
     160.37      0.7755      -1.615       4.924 
    155.185       1.011      -2.092       6.469 
        150       1.314      -2.741       8.865 
    144.814       1.749      -3.648       11.98 
    139.629        2.29      -4.716       15.46 
    134.444       2.955      -6.051        20.2 
    129.259       3.782      -7.712        26.3 
    124.074       4.819        -9.8       34.24 
    118.889       6.117      -12.41       44.28 
    113.704       7.769      -15.78       57.91 
    108.519       9.763      -19.55       70.98 
    103.334       11.74      -23.52       88.31 
    98.1487       14.27      -29.08       114.8 
    92.9629       17.61      -36.43       148.8 
    87.7776       21.47         -44       175.2 
    82.5926       24.27      -50.31       207.4 
    70.7283       31.09      -70.64       334.1 
    52.1856       32.21      -92.71       561.7 
    33.6428       1.518      -21.21       707.6 
    22.0288       20.85       87.49         902 
    17.3432       46.33         116       810.7 
