        112  1638.182     3.519   118.463    66.438    13.488     1.248    12.146     0.094      0.000      0.000	 -0.15479   -0.08380   -0.26006
        116  1655.152     3.652   118.966    66.441    13.469     1.238    12.130     0.101      0.000      0.000	 -0.15482   -0.08400   -0.25918
        120  1670.000     3.785   119.512    66.472    13.448     1.225    12.114     0.110      0.000      0.000	 -0.15483   -0.08419   -0.25824
        124  1676.364     3.918   120.235    66.615    13.420     1.201    12.097     0.121      0.000      0.000	 -0.15481   -0.08437   -0.25704
        128  1683.636     4.051   120.937    66.745    13.392     1.180    12.079     0.133      0.000      0.000	 -0.15478   -0.08455   -0.25586
        132  1690.909     4.184   121.637    66.876    13.365     1.161    12.059     0.145      0.000      0.000	 -0.15475   -0.08472   -0.25469
        136  1698.182     4.317   122.337    67.006    13.339     1.142    12.038     0.158      0.000      0.000	 -0.15472   -0.08490   -0.25353
        140  1705.455     4.450   123.035    67.136    13.312     1.125    12.016     0.171      0.000      0.000	 -0.15468   -0.08507   -0.25237
        144  1712.727     4.583   123.731    67.266    13.286     1.109    11.993     0.184      0.000      0.000	 -0.15464   -0.08525   -0.25121
        148  1720.000     4.716   124.426    67.396    13.261     1.095    11.968     0.198      0.000      0.000	 -0.15460   -0.08542   -0.25005
        152  1727.273     4.849   125.120    67.526    13.236     1.081    11.943     0.212      0.000      0.000	 -0.15455   -0.08559   -0.24890
        156  1734.545     4.982   125.813    67.656    13.211     1.069    11.916     0.226      0.000      0.000	 -0.15450   -0.08577   -0.24775
        160  1741.818     5.115   126.505    67.786    13.187     1.059    11.888     0.240      0.000      0.000	 -0.15445   -0.08594   -0.24660
        164  1749.091     5.248   127.196    67.915    13.163     1.049    11.859     0.254      0.000      0.000	 -0.15439   -0.08611   -0.24546
        168  1756.364     5.381   127.885    68.045    13.140     1.041    11.830     0.269      0.000      0.000	 -0.15434   -0.08629   -0.24433
        172  1763.152     5.514   128.583    68.180    13.116     1.034    11.799     0.283      0.000      0.000	 -0.15427   -0.08646   -0.24318
        176  1769.455     5.647   129.291    68.322    13.093     1.028    11.766     0.298      0.000      0.000	 -0.15421   -0.08663   -0.24202
        180  1775.758     5.780   129.997    68.464    13.070     1.024    11.733     0.312      0.000      0.000	 -0.15414   -0.08679   -0.24087
        184  1782.061     5.913   130.702    68.606    13.047     1.021    11.699     0.327      0.000      0.000	 -0.15407   -0.08696   -0.23972
        188  1788.364     6.046   131.406    68.748    13.025     1.019    11.665     0.341      0.000      0.000	 -0.15399   -0.08713   -0.23857
        192  1794.667     6.179   132.109    68.890    13.003     1.019    11.629     0.355      0.000      0.000	 -0.15392   -0.08730   -0.23743
        196  1800.970     6.313   132.811    69.031    12.981     1.019    11.593     0.369      0.000      0.000	 -0.15384   -0.08746   -0.23629
        200  1807.273     6.446   133.512    69.173    12.960     1.021    11.556     0.382      0.000      0.000	 -0.15376   -0.08763   -0.23516
        204  1813.576     6.579   134.213    69.314    12.939     1.025    11.519     0.395      0.000      0.000	 -0.15368   -0.08780   -0.23403
        208  1819.879     6.712   134.912    69.455    12.918     1.029    11.481     0.408      0.000      0.000	 -0.15359   -0.08796   -0.23291
        212  1826.182     6.845   135.610    69.596    12.898     1.035    11.443     0.421      0.000      0.000	 -0.15351   -0.08813   -0.23179
        216  1832.485     6.978   136.308    69.737    12.878     1.041    11.404     0.433      0.000      0.000	 -0.15342   -0.08829   -0.23068
        220  1838.000     7.111   137.023    69.889    12.858     1.049    11.365     0.445      0.000      0.000	 -0.15333   -0.08845   -0.22954
        224  1843.091     7.248   137.768    70.053    12.838     1.059    11.323     0.457      0.000      0.000	 -0.15323   -0.08862   -0.22836
        228  1848.909     7.385   138.496    70.206    12.818     1.069    11.281     0.468      0.000      0.000	 -0.15313   -0.08879   -0.22722
        232  1854.727     7.522   139.223    70.360    12.799     1.080    11.240     0.479      0.000      0.000	 -0.15303   -0.08895   -0.22607
        236  1860.545     7.658   139.949    70.513    12.780     1.092    11.198     0.490      0.000      0.000	 -0.15293   -0.08912   -0.22493
        240  1866.364     7.795   140.674    70.666    12.762     1.105    11.156     0.501      0.000      0.000	 -0.15283   -0.08928   -0.22380
        244  1872.182     7.932   141.399    70.819    12.743     1.118    11.115     0.511      0.000      0.000	 -0.15272   -0.08944   -0.22267
        248  1878.000     8.069   142.122    70.972    12.726     1.133    11.073     0.520      0.000      0.000	 -0.15262   -0.08961   -0.22154
        252  1883.818     8.205   142.845    71.125    12.708     1.148    11.031     0.530      0.000      0.000	 -0.15251   -0.08977   -0.22042
        256  1889.636     8.342   143.567    71.278    12.691     1.163    10.989     0.539      0.000      0.000	 -0.15240   -0.08993   -0.21930
        260  1895.455     8.479   144.289    71.430    12.674     1.180    10.947     0.548      0.000      0.000	 -0.15230   -0.09009   -0.21819
        264  1901.273     8.616   145.009    71.583    12.658     1.197    10.905     0.556      0.000      0.000	 -0.15219   -0.09026   -0.21709
        268  1907.091     8.753   145.735    71.737    12.641     1.214    10.862     0.565      0.000      0.000	 -0.15208   -0.09042   -0.21598
        272  1912.600     8.891   146.469    71.896    12.625     1.232    10.820     0.573      0.000      0.000	 -0.15196   -0.09058   -0.21486
        276  1917.800     9.029   147.208    72.058    12.609     1.251    10.777     0.581      0.000      0.000	 -0.15185   -0.09074   -0.21374
        280  1923.000     9.167   147.947    72.221    12.594     1.270    10.735     0.589      0.000      0.000	 -0.15173   -0.09090   -0.21263
        284  1928.200     9.305   148.685    72.384    12.578     1.290    10.692     0.596      0.000      0.000	 -0.15161   -0.09106   -0.21152
        288  1933.400     9.443   149.422    72.546    12.564     1.310    10.650     0.604      0.000      0.000	 -0.15149   -0.09121   -0.21042
        292  1938.600     9.582   150.159    72.708    12.549     1.330    10.608     0.611      0.000      0.000	 -0.15137   -0.09137   -0.20932
        296  1943.800     9.720   150.895    72.871    12.535     1.351    10.566     0.618      0.000      0.000	 -0.15125   -0.09153   -0.20822
        300  1949.000     9.858   151.631    73.033    12.521     1.372    10.524     0.625      0.000      0.000	 -0.15113   -0.09168   -0.20713
        304  1954.200     9.996   152.365    73.195    12.507     1.393    10.483     0.631      0.000      0.000	 -0.15101   -0.09184   -0.20605
        308  1959.400    10.134   153.100    73.357    12.494     1.414    10.442     0.638      0.000      0.000	 -0.15088   -0.09199   -0.20497
        312  1964.600    10.272   153.837    73.520    12.480     1.435    10.401     0.644      0.000      0.000	 -0.15076   -0.09215   -0.20389
        316  1969.800    10.412   154.578    73.684    12.468     1.457    10.360     0.650      0.000      0.000	 -0.15064   -0.09231   -0.20281
        320  1975.000    10.551   155.319    73.848    12.455     1.479    10.319     0.657      0.000      0.000	 -0.15051   -0.09246   -0.20174
        324  1979.880    10.690   156.065    74.017    12.443     1.501    10.278     0.663      0.000      0.000	 -0.15038   -0.09261   -0.20066
        328  1984.760    10.830   156.811    74.185    12.430     1.524    10.238     0.669      0.000      0.000	 -0.15025   -0.09277   -0.19959
        332  1989.640    10.969   157.556    74.353    12.419     1.546    10.198     0.674      0.000      0.000	 -0.15013   -0.09292   -0.19852
        336  1994.520    11.108   158.301    74.521    12.407     1.569    10.158     0.680      0.000      0.000	 -0.15000   -0.09307   -0.19746
        340  1999.400    11.248   159.045    74.688    12.396     1.591    10.119     0.686      0.000      0.000	 -0.14987   -0.09322   -0.19640
        344  2004.280    11.387   159.789    74.856    12.385     1.614    10.080     0.691      0.000      0.000	 -0.14974   -0.09337   -0.19535
        348  2009.160    11.526   160.532    75.024    12.374     1.637    10.041     0.697      0.000      0.000	 -0.14961   -0.09352   -0.19430
        352  2014.040    11.666   161.275    75.192    12.364     1.659    10.002     0.702      0.000      0.000	 -0.14948   -0.09367   -0.19326
        356  2018.920    11.805   162.019    75.360    12.354     1.682     9.964     0.708      0.000      0.000	 -0.14935   -0.09382   -0.19221
        360  2023.800    11.946   162.769    75.529    12.344     1.705     9.926     0.713      0.000      0.000	 -0.14922   -0.09397   -0.19117
        364  2028.680    12.087   163.518    75.699    12.334     1.728     9.888     0.718      0.000      0.000	 -0.14908   -0.09412   -0.19013
        368  2033.560    12.227   164.267    75.868    12.325     1.751     9.851     0.723      0.000      0.000	 -0.14895   -0.09427   -0.18910
        372  2037.980    12.368   165.024    76.044    12.315     1.774     9.813     0.728      0.000      0.000	 -0.14882   -0.09442   -0.18806
        376  2041.939    12.508   165.791    76.225    12.306     1.798     9.775     0.733      0.000      0.000	 -0.14868   -0.09456   -0.18702
        380  2045.899    12.649   166.557    76.407    12.297     1.821     9.738     0.738      0.000      0.000	 -0.14854   -0.09471   -0.18598
        384  2049.859    12.790   167.323    76.588    12.289     1.845     9.701     0.743      0.000      0.000	 -0.14840   -0.09485   -0.18495
        388  2053.818    12.930   168.088    76.769    12.280     1.868     9.664     0.748      0.000      0.000	 -0.14826   -0.09499   -0.18392
        392  2057.778    13.071   168.853    76.950    12.272     1.892     9.628     0.752      0.000      0.000	 -0.14813   -0.09513   -0.18290
        396  2061.737    13.211   169.617    77.132    12.264     1.915     9.592     0.757      0.000      0.000	 -0.14799   -0.09528   -0.18188
        400  2065.697    13.352   170.383    77.313    12.257     1.938     9.557     0.762      0.000      0.000	 -0.14785   -0.09542   -0.18087
        404  2069.657    13.502   171.204    77.510    12.249     1.963     9.519     0.767      0.000      0.000	 -0.14770   -0.09557   -0.17979
        408  2073.616    13.652   172.022    77.706    12.241     1.988     9.482     0.771      0.000      0.000	 -0.14755   -0.09572   -0.17871
