          0   298.000     0.000   104.790    75.492    12.625     6.173     6.108     0.344      0.000      0.000	  0.14756   -0.00498    0.30491
          4   389.636     0.056   102.808    74.525    12.652     6.165     6.058     0.429      0.000      0.000	  0.14709   -0.00268    0.30572
          8   481.273     0.158   101.271    73.670    12.678     6.117     6.039     0.522      0.000      0.000	  0.14678   -0.00031    0.30661
         12   565.424     0.260    99.940    72.904    12.713     6.071     6.026     0.616      0.000      0.000	  0.14653    0.00191    0.30746
         16   627.119     0.365    99.257    72.417    12.734     6.007     6.038     0.690      0.000      0.000	  0.14646    0.00358    0.30813
         20   688.814     0.479    98.653    71.949    12.759     5.936     6.055     0.768      0.000      0.000	  0.14642    0.00526    0.30883
         24   750.508     0.593    98.048    71.481    12.792     5.870     6.071     0.850      0.000      0.000	  0.14639    0.00697    0.30953
         28   812.203     0.724    97.615    71.056    12.823     5.786     6.100     0.937      0.000      0.000	  0.14643    0.00870    0.31026
         32   873.898     0.857    97.199    70.635    12.862     5.704     6.129     1.028      0.000      0.000	  0.14647    0.01044    0.31099
         36   935.593     0.991    96.782    70.214    12.908     5.627     6.157     1.124      0.000      0.000	  0.14652    0.01220    0.31174
         40   997.288     1.124    96.366    69.793    12.963     5.555     6.184     1.224      0.000      0.000	  0.14656    0.01398    0.31250
         44  1058.983     1.257    95.947    69.372    13.026     5.489     6.209     1.328      0.000      0.000	  0.14661    0.01578    0.31326
         48  1120.678     1.390    95.529    68.951    13.098     5.429     6.232     1.436      0.000      0.000	  0.14665    0.01760    0.31403
         52  1182.373     1.523    95.110    68.529    13.178     5.376     6.255     1.548      0.000      0.000	  0.14670    0.01944    0.31481
         56  1244.068     1.656    94.691    68.108    13.267     5.329     6.276     1.662      0.000      0.000	  0.14675    0.02130    0.31560
         60  1305.763     1.789    94.273    67.686    13.365     5.289     6.296     1.779      0.000      0.000	  0.14679    0.02317    0.31639
         64  1367.458     1.922    93.854    67.265    13.471     5.258     6.315     1.898      0.000      0.000	  0.14684    0.02507    0.31720
         68  1429.153     2.055    93.435    66.843    13.586     5.234     6.333     2.019      0.000      0.000	  0.14689    0.02699    0.31801
         72  1468.485     2.188    93.629    66.690    13.633     5.159     6.377     2.097      0.000      0.000	  0.14713    0.02819    0.31856
         76  1485.455     2.321    94.437    66.806    13.605     5.027     6.447     2.132      0.000      0.000	  0.14755    0.02866    0.31884
         80  1502.424     2.454    95.249    66.922    13.579     4.896     6.516     2.167      0.000      0.000	  0.14797    0.02913    0.31911
         84  1519.394     2.588    96.060    67.038    13.555     4.768     6.585     2.202      0.000      0.000	  0.14838    0.02959    0.31939
