        228  1848.909     7.385   141.750    73.953    14.121     1.850    12.126     0.145      0.000      0.000	 -0.16462   -0.06622   -0.28315
        232  1854.727     7.522   142.527    74.146    14.097     1.841    12.100     0.155      0.000      0.000	 -0.16454   -0.06624   -0.28220
        236  1860.545     7.658   143.305    74.338    14.073     1.833    12.074     0.166      0.000      0.000	 -0.16445   -0.06626   -0.28125
        240  1866.364     7.795   144.083    74.530    14.049     1.825    12.048     0.177      0.000      0.000	 -0.16437   -0.06627   -0.28032
        244  1872.182     7.932   144.861    74.723    14.026     1.817    12.022     0.188      0.000      0.000	 -0.16428   -0.06629   -0.27939
        248  1878.000     8.069   145.639    74.915    14.004     1.809    11.995     0.199      0.000      0.000	 -0.16420   -0.06630   -0.27847
        252  1883.818     8.205   146.416    75.107    13.982     1.802    11.969     0.211      0.000      0.000	 -0.16412   -0.06632   -0.27755
        256  1889.636     8.342   147.194    75.300    13.960     1.795    11.943     0.223      0.000      0.000	 -0.16404   -0.06634   -0.27665
        260  1895.455     8.479   147.972    75.492    13.939     1.788    11.916     0.235      0.000      0.000	 -0.16396   -0.06635   -0.27575
        264  1901.273     8.616   148.750    75.685    13.918     1.782    11.889     0.247      0.000      0.000	 -0.16388   -0.06637   -0.27485
        268  1907.091     8.753   149.534    75.879    13.897     1.775    11.863     0.259      0.000      0.000	 -0.16380   -0.06638   -0.27396
        272  1912.600     8.891   150.326    76.078    13.877     1.769    11.836     0.272      0.000      0.000	 -0.16372   -0.06640   -0.27306
        276  1917.800     9.029   151.124    76.280    13.856     1.763    11.808     0.285      0.000      0.000	 -0.16363   -0.06642   -0.27215
        280  1923.000     9.167   151.923    76.483    13.836     1.756    11.781     0.298      0.000      0.000	 -0.16355   -0.06644   -0.27124
        284  1928.200     9.305   152.721    76.685    13.816     1.750    11.754     0.312      0.000      0.000	 -0.16347   -0.06646   -0.27035
        288  1933.400     9.443   153.519    76.888    13.797     1.745    11.727     0.325      0.000      0.000	 -0.16339   -0.06648   -0.26946
        292  1938.600     9.582   154.317    77.091    13.778     1.739    11.700     0.339      0.000      0.000	 -0.16330   -0.06649   -0.26858
        296  1943.800     9.720   155.115    77.293    13.759     1.734    11.673     0.352      0.000      0.000	 -0.16322   -0.06651   -0.26770
        300  1949.000     9.858   155.914    77.496    13.741     1.729    11.646     0.366      0.000      0.000	 -0.16314   -0.06653   -0.26684
        304  1954.200     9.996   156.712    77.699    13.723     1.725    11.619     0.380      0.000      0.000	 -0.16306   -0.06655   -0.26597
        308  1959.400    10.134   157.510    77.901    13.705     1.720    11.592     0.393      0.000      0.000	 -0.16299   -0.06657   -0.26512
        312  1964.600    10.272   158.312    78.105    13.688     1.716    11.564     0.407      0.000      0.000	 -0.16291   -0.06658   -0.26427
        316  1969.800    10.412   159.119    78.310    13.671     1.712    11.537     0.421      0.000      0.000	 -0.16283   -0.06660   -0.26342
        320  1975.000    10.551   159.926    78.515    13.654     1.709    11.510     0.435      0.000      0.000	 -0.16275   -0.06662   -0.26257
        324  1979.880    10.690   160.738    78.725    13.638     1.705    11.483     0.450      0.000      0.000	 -0.16267   -0.06664   -0.26172
        328  1984.760    10.830   161.551    78.934    13.622     1.702    11.456     0.464      0.000      0.000	 -0.16259   -0.06666   -0.26087
        332  1989.640    10.969   162.364    79.143    13.606     1.698    11.429     0.478      0.000      0.000	 -0.16251   -0.06668   -0.26004
        336  1994.520    11.108   163.177    79.352    13.590     1.695    11.402     0.493      0.000      0.000	 -0.16244   -0.06670   -0.25920
        340  1999.400    11.248   163.989    79.561    13.575     1.693    11.375     0.507      0.000      0.000	 -0.16236   -0.06671   -0.25838
        344  2004.280    11.387   164.802    79.770    13.560     1.690    11.348     0.521      0.000      0.000	 -0.16228   -0.06673   -0.25756
        348  2009.160    11.526   165.615    79.979    13.545     1.688    11.322     0.535      0.000      0.000	 -0.16221   -0.06675   -0.25675
        352  2014.040    11.666   166.428    80.189    13.531     1.686    11.295     0.549      0.000      0.000	 -0.16213   -0.06677   -0.25594
        356  2018.920    11.805   167.242    80.398    13.517     1.684    11.269     0.564      0.000      0.000	 -0.16206   -0.06679   -0.25514
        360  2023.800    11.946   168.063    80.610    13.503     1.682    11.242     0.578      0.000      0.000	 -0.16198   -0.06681   -0.25433
        364  2028.680    12.087   168.884    80.822    13.489     1.681    11.216     0.592      0.000      0.000	 -0.16191   -0.06682   -0.25353
        368  2033.560    12.227   169.705    81.033    13.476     1.680    11.190     0.606      0.000      0.000	 -0.16183   -0.06684   -0.25274
        372  2037.980    12.368   170.535    81.251    13.463     1.678    11.164     0.621      0.000      0.000	 -0.16176   -0.06686   -0.25194
        376  2041.939    12.508   171.374    81.474    13.449     1.677    11.137     0.635      0.000      0.000	 -0.16168   -0.06689   -0.25113
        380  2045.899    12.649   172.213    81.697    13.436     1.675    11.111     0.650      0.000      0.000	 -0.16160   -0.06691   -0.25032
        384  2049.859    12.790   173.051    81.920    13.423     1.674    11.085     0.664      0.000      0.000	 -0.16152   -0.06693   -0.24952
        388  2053.818    12.930   173.890    82.143    13.411     1.673    11.059     0.679      0.000      0.000	 -0.16144   -0.06695   -0.24872
        392  2057.778    13.071   174.729    82.366    13.398     1.672    11.034     0.693      0.000      0.000	 -0.16137   -0.06697   -0.24793
        396  2061.737    13.211   175.568    82.589    13.386     1.671    11.008     0.707      0.000      0.000	 -0.16129   -0.06699   -0.24715
        400  2065.697    13.352   176.408    82.813    13.375     1.671    10.983     0.721      0.000      0.000	 -0.16121   -0.06701   -0.24637
        404  2069.657    13.502   177.309    83.054    13.362     1.670    10.956     0.736      0.000      0.000	 -0.16113   -0.06704   -0.24553
        408  2073.616    13.652   178.207    83.295    13.350     1.670    10.929     0.751      0.000      0.000	 -0.16105   -0.06706   -0.24471
