        100  1587.273     3.120   117.446    68.293    14.476     2.320    12.156     0.000      0.000      0.000	 -0.16205   -0.07034   -0.29492
        104  1604.242     3.253   118.020    68.339    14.472     2.331    12.141     0.001      0.000      0.000	 -0.16222   -0.07031   -0.29459
        108  1621.212     3.386   118.593    68.384    14.468     2.342    12.125     0.002      0.000      0.000	 -0.16239   -0.07028   -0.29427
        112  1638.182     3.519   119.165    68.429    14.464     2.353    12.109     0.003      0.000      0.000	 -0.16255   -0.07024   -0.29394
        116  1655.152     3.652   119.737    68.475    14.460     2.364    12.093     0.004      0.000      0.000	 -0.16271   -0.07021   -0.29360
        120  1670.000     3.785   120.351    68.547    14.453     2.370    12.078     0.005      0.000      0.000	 -0.16286   -0.07019   -0.29318
        124  1676.364     3.918   121.131    68.728    14.433     2.358    12.068     0.007      0.000      0.000	 -0.16296   -0.07019   -0.29238
        128  1683.636     4.051   121.893    68.897    14.416     2.349    12.057     0.010      0.000      0.000	 -0.16307   -0.07020   -0.29163
        132  1690.909     4.184   122.653    69.066    14.398     2.339    12.046     0.013      0.000      0.000	 -0.16316   -0.07020   -0.29088
        136  1698.182     4.317   123.412    69.235    14.381     2.330    12.035     0.016      0.000      0.000	 -0.16326   -0.07020   -0.29014
        140  1705.455     4.450   124.171    69.404    14.364     2.321    12.023     0.019      0.000      0.000	 -0.16335   -0.07020   -0.28939
        144  1712.727     4.583   124.928    69.573    14.347     2.312    12.012     0.023      0.000      0.000	 -0.16344   -0.07020   -0.28865
        148  1720.000     4.716   125.685    69.742    14.331     2.304    12.000     0.028      0.000      0.000	 -0.16352   -0.07021   -0.28791
        152  1727.273     4.849   126.440    69.910    14.315     2.295    11.987     0.032      0.000      0.000	 -0.16360   -0.07021   -0.28718
        156  1734.545     4.982   127.195    70.079    14.299     2.287    11.975     0.037      0.000      0.000	 -0.16368   -0.07021   -0.28644
        160  1741.818     5.115   127.949    70.247    14.283     2.279    11.962     0.042      0.000      0.000	 -0.16375   -0.07021   -0.28571
        164  1749.091     5.248   128.701    70.416    14.268     2.271    11.949     0.048      0.000      0.000	 -0.16382   -0.07021   -0.28499
        168  1756.364     5.381   129.453    70.584    14.253     2.263    11.936     0.053      0.000      0.000	 -0.16389   -0.07022   -0.28426
        172  1763.152     5.514   130.214    70.759    14.237     2.255    11.923     0.060      0.000      0.000	 -0.16395   -0.07022   -0.28352
        176  1769.455     5.647   130.983    70.940    14.221     2.245    11.910     0.066      0.000      0.000	 -0.16400   -0.07022   -0.28276
        180  1775.758     5.780   131.752    71.120    14.205     2.236    11.896     0.073      0.000      0.000	 -0.16406   -0.07023   -0.28201
        184  1782.061     5.913   132.520    71.301    14.190     2.228    11.882     0.080      0.000      0.000	 -0.16411   -0.07023   -0.28126
        188  1788.364     6.046   133.286    71.482    14.175     2.219    11.869     0.088      0.000      0.000	 -0.16416   -0.07024   -0.28051
        192  1794.667     6.179   134.053    71.662    14.160     2.210    11.854     0.095      0.000      0.000	 -0.16420   -0.07024   -0.27977
        196  1800.970     6.313   134.818    71.843    14.145     2.202    11.840     0.103      0.000      0.000	 -0.16424   -0.07025   -0.27903
        200  1807.273     6.446   135.583    72.023    14.131     2.194    11.826     0.111      0.000      0.000	 -0.16428   -0.07025   -0.27829
        204  1813.576     6.579   136.346    72.203    14.117     2.186    11.811     0.120      0.000      0.000	 -0.16432   -0.07026   -0.27756
        208  1819.879     6.712   137.110    72.384    14.103     2.179    11.796     0.128      0.000      0.000	 -0.16435   -0.07026   -0.27682
        212  1826.182     6.845   137.872    72.564    14.089     2.171    11.781     0.137      0.000      0.000	 -0.16439   -0.07027   -0.27610
        216  1832.485     6.978   138.634    72.744    14.076     2.164    11.766     0.146      0.000      0.000	 -0.16442   -0.07027   -0.27537
        220  1838.000     7.111   139.412    72.935    14.061     2.155    11.750     0.156      0.000      0.000	 -0.16444   -0.07028   -0.27462
        224  1843.091     7.248   140.223    73.138    14.046     2.146    11.735     0.166      0.000      0.000	 -0.16446   -0.07029   -0.27383
        228  1848.909     7.385   141.016    73.332    14.033     2.138    11.719     0.176      0.000      0.000	 -0.16448   -0.07030   -0.27307
        232  1854.727     7.522   141.809    73.525    14.019     2.130    11.702     0.187      0.000      0.000	 -0.16450   -0.07030   -0.27232
        236  1860.545     7.658   142.601    73.718    14.005     2.122    11.686     0.197      0.000      0.000	 -0.16452   -0.07031   -0.27157
        240  1866.364     7.795   143.393    73.912    13.992     2.115    11.669     0.208      0.000      0.000	 -0.16453   -0.07032   -0.27082
        244  1872.182     7.932   144.184    74.105    13.979     2.108    11.653     0.219      0.000      0.000	 -0.16455   -0.07032   -0.27008
        248  1878.000     8.069   144.974    74.298    13.967     2.101    11.636     0.230      0.000      0.000	 -0.16456   -0.07033   -0.26934
        252  1883.818     8.205   145.764    74.491    13.954     2.094    11.619     0.241      0.000      0.000	 -0.16457   -0.07034   -0.26860
        256  1889.636     8.342   146.553    74.684    13.942     2.088    11.602     0.253      0.000      0.000	 -0.16458   -0.07034   -0.26787
        260  1895.455     8.479   147.342    74.877    13.930     2.081    11.584     0.264      0.000      0.000	 -0.16458   -0.07035   -0.26715
