          0          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
          0          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
          0          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
          0          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
          0          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
       22.5           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       22.5           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
       22.5           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       22.5           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
       22.5           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
       22.5        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5        22.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833   -0.025302   -0.144407
       22.5        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
       22.5        22.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
       22.5        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253017   -0.144407
       22.5          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
       22.5          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144407
       22.5          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804828  -0.0253017   -0.144407
       22.5        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       22.5          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       22.5          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       22.5          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
       22.5          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       22.5          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
         45           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
         45           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
         45           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         45           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
         45           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
         45        22.5           0	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
         45        22.5        22.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804838  -0.0253019   -0.144408
         45        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144408
         45        22.5        67.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804833  -0.0253017   -0.144407
         45        22.5          90	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
         45          45           0	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253017   -0.144407
         45          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253017   -0.144407
         45          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804828  -0.0253017   -0.144406
         45          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         45          45          90	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253017   -0.144407
         45        67.5           0	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
         45        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253022   -0.144407
         45        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253014   -0.144408
         45        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253016   -0.144408
         45        67.5          90	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
         45          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
         45          90        22.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
         45          90          45	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253017   -0.144407
         45          90        67.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
         45          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
       67.5           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       67.5           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
       67.5           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       67.5           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
       67.5           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       67.5        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       67.5        22.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253014   -0.144407
       67.5        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       67.5        22.5        67.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804833  -0.0253015   -0.144407
       67.5        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       67.5          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
       67.5          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       67.5          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838   -0.025302   -0.144408
       67.5          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
       67.5          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
       67.5        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       67.5        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804824  -0.0253014   -0.144406
       67.5        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253021   -0.144407
       67.5        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       67.5        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
       67.5          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
       67.5          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       67.5          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       67.5          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
       67.5          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
         90           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
         90           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
         90           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
         90           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90        22.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253022   -0.144406
         90        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253026   -0.144407
         90        22.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253022   -0.144406
         90        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
         90          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
         90          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838   -0.025302   -0.144408
         90          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
         90          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
         90        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
         90        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144408
         90        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
         90        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
         90          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843   -0.025302   -0.144409
         90          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
         90          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843   -0.025302   -0.144409
         90          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      112.5           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      112.5           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
      112.5           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
      112.5           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      112.5           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      112.5        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      112.5        22.5        22.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804833  -0.0253015   -0.144407
      112.5        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      112.5        22.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253014   -0.144407
      112.5        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      112.5          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      112.5          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      112.5          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838   -0.025302   -0.144408
      112.5          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      112.5          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      112.5        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      112.5        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
      112.5        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253021   -0.144407
      112.5        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804824  -0.0253014   -0.144406
      112.5        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      112.5          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      112.5          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      112.5          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      112.5          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      112.5          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
        135           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
        135           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
        135           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        135           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
        135           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253026   -0.144407
        135        22.5           0	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
        135        22.5        22.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804833  -0.0253017   -0.144407
        135        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144408
        135        22.5        67.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804838  -0.0253019   -0.144408
        135        22.5          90	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804833  -0.0253015   -0.144407
        135          45           0	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253017   -0.144407
        135          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        135          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804828  -0.0253017   -0.144406
        135          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253017   -0.144407
        135          45          90	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253017   -0.144407
        135        67.5           0	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
        135        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253016   -0.144408
        135        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253014   -0.144408
        135        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253022   -0.144407
        135        67.5          90	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
        135          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
        135          90        22.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
        135          90          45	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804833  -0.0253017   -0.144407
        135          90        67.5	    0.06937     0.05001     0.00121     0.01815           0           0	 -0.0804828  -0.0253009   -0.144408
        135          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
      157.5           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
      157.5           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      157.5           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      157.5           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253026   -0.144407
      157.5           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      157.5        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5        22.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
      157.5        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      157.5        22.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833   -0.025302   -0.144407
      157.5        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144407
      157.5          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
      157.5          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253017   -0.144407
      157.5          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804828  -0.0253017   -0.144407
      157.5        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      157.5          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
      157.5          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      157.5          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      157.5          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      157.5          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
        180           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        180           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
        180           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253026   -0.144407
        180           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
        180           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        180        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843   -0.025302   -0.144409
        180        22.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
        180        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253014   -0.144408
        180        22.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
        180        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843   -0.025302   -0.144409
        180          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
        180          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253012   -0.144408
        180          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
        180          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253012   -0.144408
        180          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253011   -0.144408
        180        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843   -0.025302   -0.144409
        180        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
        180        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804848  -0.0253025   -0.144409
        180        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
        180        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843   -0.025302   -0.144409
        180          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        180          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        180          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
        180          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
        180          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      202.5           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      202.5           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253026   -0.144407
      202.5           0          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      202.5           0        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      202.5           0          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144408
      202.5        22.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5        22.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833   -0.025302   -0.144407
      202.5        22.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253019   -0.144407
      202.5        22.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804843  -0.0253019   -0.144408
      202.5        22.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5          45           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5          45        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253017   -0.144407
      202.5          45          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144407
      202.5          45        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253017   -0.144407
      202.5          45          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5        67.5           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5        67.5        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5        67.5          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804828  -0.0253017   -0.144407
      202.5        67.5        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5        67.5          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804833  -0.0253015   -0.144407
      202.5          90           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      202.5          90        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      202.5          90          45	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
      202.5          90        67.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253019   -0.144408
      202.5          90          90	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
        225           0           0	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253026   -0.144407
        225           0        22.5	    0.06937     0.05001     0.00121     0.01816           0           0	 -0.0804838  -0.0253015   -0.144408
